,AGE BY EDUCATIONAL ATTAINMENT,,,,,,,,,,,,,,,,RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Population 18 to 24 years,,,,,Population 25 years and over,,,,,,,,,,,White alone,,,"White alone, not Hispanic or Latino",,,Black alone,,,American Indian or Alaska Native alone,,,Asian alone,,,Native Hawaiian and Other Pacific Islander alone,,,Some other race alone,,,Two or more races,,,Hispanic or Latino Origin,,
Label,,,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree,High school graduate or higher,Bachelor's degree or higher,,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher,,High school graduate or higher,Bachelor's degree or higher
Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),12.3%,34.7%,45.3%,7.6%,(X),3.9%,9.0%,30.9%,20.8%,9.0%,16.3%,10.0%,87.1%,26.3%,,(X),88.5%,28.5%,(X),89.1%,28.8%,(X),85.1%,19.2%,(X),78.9%,18.7%,(X),87.6%,55.9%,(X),N,N,(X),51.7%,10.8%,(X),86.2%,32.8%,(X),61.3%,16.4%
Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"218,694","41,398","84,163","78,495","14,638","1,491,097","78,344","157,650","536,578","297,354","80,509","222,046","118,616","1,255,103","340,662",,"986,870","857,076","264,068","935,800","820,278","255,207","429,227","337,946","55,299","8,836","6,877","1,509","25,034","21,429","11,748",N,N,N,"21,436","14,886","2,921","19,528","16,723","5,025","76,536","55,189","12,498"
,,"±4,409","±3,983","±6,103","±5,502","±3,201","±4,946","±5,168","±7,427","±12,977","±9,393","±4,716","±8,223","±6,290","±9,964","±10,834",,"±4,027","±7,063","±8,464","±2,174","±6,291","±8,391","±4,013","±6,190","±4,781","±1,354","±1,278",±802,"±1,925","±2,216","±2,260",N,N,N,"±2,776","±2,613","±1,060","±2,709","±2,375","±1,360","±3,073","±3,496","±2,312"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),18.9%,38.5%,35.9%,6.7%,(X),5.3%,10.6%,36.0%,19.9%,5.4%,14.9%,8.0%,84.2%,22.8%,,(X),86.8%,26.8%,(X),87.7%,27.3%,(X),78.7%,12.9%,(X),77.8%,17.1%,(X),85.6%,46.9%,(X),N,N,(X),69.4%,13.6%,(X),85.6%,25.7%,(X),72.1%,16.3%
,,(X),±1.8,±2.6,±2.5,±1.5,(X),±0.3,±0.5,±0.9,±0.6,±0.3,±0.5,±0.4,±0.6,±0.7,,(X),±0.6,±0.9,(X),±0.7,±0.9,(X),±1.3,±1.1,(X),±7.6,±8.5,(X),±4.2,±7.8,(X),N,N,(X),±7.6,±4.7,(X),±4.4,±6.4,(X),±3.3,±3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"205,013","25,533","64,448","93,526","21,506","1,649,104","60,300","144,550","529,448","349,392","121,801","281,901","161,712","1,444,254","443,613",,"1,050,013","939,491","313,662","1,002,251","902,372","304,110","519,304","440,752","106,479","9,915","7,886","1,600","29,429","23,993","13,204",N,N,N,"18,168","12,360","2,455","22,031","19,528","6,092","68,488","51,577","12,756"
,,"±3,168","±3,051","±4,308","±5,842","±3,125","±4,468","±4,941","±5,712","±12,256","±11,069","±5,229","±9,355","±6,661","±8,592","±9,082",,"±3,054","±5,926","±7,215","±1,688","±5,195","±7,115","±4,593","±6,123","±5,402","±1,618","±1,548",±728,"±1,881","±2,243","±2,239",N,N,N,"±2,767","±2,418","±1,000","±2,759","±2,631","±1,290","±2,018","±3,091","±2,110"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),12.5%,31.4%,45.6%,10.5%,(X),3.7%,8.8%,32.1%,21.2%,7.4%,17.1%,9.8%,87.6%,26.9%,,(X),89.5%,29.9%,(X),90.0%,30.3%,(X),84.9%,20.5%,(X),79.5%,16.1%,(X),81.5%,44.9%,(X),N,N,(X),68.0%,13.5%,(X),88.6%,27.7%,(X),75.3%,18.6%
,,(X),±1.5,±2.0,±2.8,±1.5,(X),±0.3,±0.3,±0.7,±0.7,±0.3,±0.6,±0.4,±0.5,±0.6,,(X),±0.5,±0.7,(X),±0.5,±0.7,(X),±1.0,±1.0,(X),±6.6,±6.6,(X),±3.9,±6.4,(X),N,N,(X),±8.4,±5.6,(X),±3.2,±5.0,(X),±3.7,±2.9
Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"106,707","11,544","36,951","44,531","13,681","991,152","20,783","46,531","311,108","184,723","99,008","205,722","123,277","923,838","328,999",,"944,133","882,765","312,337","935,086","874,526","308,844","11,899","10,412","4,531","6,426","6,045","1,595","10,990","8,985","5,029",N,N,N,"3,042","2,611",857,"14,470","12,839","4,594","13,580","12,213","5,139"
,,"±1,616","±1,893","±2,635","±2,821","±1,938","±1,709","±2,539","±3,175","±7,048","±6,706","±5,239","±6,564","±5,423","±3,498","±7,324",,"±1,399","±3,497","±6,883",±602,"±3,281","±6,934","±1,405","±1,484","±1,426","±1,256","±1,259",±822,"±1,078","±1,076",±869,N,N,N,±872,±840,±465,"±1,701","±1,775","±1,106",±899,±948,±894
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),10.8%,34.6%,41.7%,12.8%,(X),2.1%,4.7%,31.4%,18.6%,10.0%,20.8%,12.4%,93.2%,33.2%,,(X),93.5%,33.1%,(X),93.5%,33.0%,(X),87.5%,38.1%,(X),94.1%,24.8%,(X),81.8%,45.8%,(X),N,N,(X),85.8%,28.2%,(X),88.7%,31.7%,(X),89.9%,37.8%
,,(X),±1.8,±2.5,±2.5,±1.8,(X),±0.3,±0.3,±0.7,±0.7,±0.5,±0.7,±0.5,±0.4,±0.7,,(X),±0.3,±0.7,(X),±0.4,±0.7,(X),±5.2,±9.5,(X),±3.5,±9.5,(X),±8.1,±6.9,(X),N,N,(X),±8.5,±11.6,(X),±4.4,±6.2,(X),±4.0,±6.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"55,096","6,515","20,636","22,580","5,365","475,676","10,868","25,626","162,607","87,021","44,415","92,083","53,056","439,182","145,139",,"453,387","419,753","138,231","449,287","416,108","136,880","6,091","5,285","2,215","3,800","3,513",980,"4,282","3,582","2,065",N,N,N,"1,596","1,267",304,"6,520","5,782","1,344","6,444","5,500","1,883"
,,"±1,102","±1,591","±1,915","±2,057","±1,173","±2,055","±1,650","±2,283","±4,383","±4,369","±3,177","±3,958","±3,057","±3,272","±4,428",,"±1,056","±2,618","±4,020",±467,"±2,364","±3,974",±846,±843,±630,"±1,188","±1,197",±821,±829,±778,±620,N,N,N,±548,±509,±270,"±1,205","±1,081",±539,±817,±798,±604
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),11.8%,37.5%,41.0%,9.7%,(X),2.3%,5.4%,34.2%,18.3%,9.3%,19.4%,11.2%,92.3%,30.5%,,(X),92.6%,30.5%,(X),92.6%,30.5%,(X),86.8%,36.4%,(X),92.4%,25.8%,(X),83.7%,48.2%,(X),N,N,(X),79.4%,19.0%,(X),88.7%,20.6%,(X),85.4%,29.2%
,,(X),±2.9,±3.5,±3.4,±2.1,(X),±0.3,±0.5,±0.9,±0.9,±0.7,±0.8,±0.6,±0.5,±0.9,,(X),±0.5,±0.9,(X),±0.5,±0.9,(X),±6.6,±9.0,(X),±5.7,±16.9,(X),±9.5,±10.7,(X),N,N,(X),±13.7,±14.8,(X),±6.7,±7.6,(X),±7.5,±8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"51,611","5,029","16,315","21,951","8,316","515,476","9,915","20,905","148,501","97,702","54,593","113,639","70,221","484,656","183,860",,"490,746","463,012","174,106","485,799","458,418","171,964","5,808","5,127","2,316","2,626","2,532",615,"6,708","5,403","2,964",N,N,N,"1,446","1,344",553,"7,950","7,057","3,250","7,136","6,713","3,256"
,,"±1,203","±1,105","±1,854","±1,997","±1,449","±1,719","±1,586","±2,176","±5,824","±5,231","±3,841","±5,003","±3,927","±2,829","±5,849",,"±1,175","±2,561","±5,485",±359,"±2,398","±5,498","±1,116","±1,157","±1,013",±583,±588,±344,"±1,025","±1,025",±840,N,N,N,±639,±631,±388,"±1,548","±1,554",±999,"±1,005","±1,005",±702
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),9.7%,31.6%,42.5%,16.1%,(X),1.9%,4.1%,28.8%,19.0%,10.6%,22.0%,13.6%,94.0%,35.7%,,(X),94.3%,35.5%,(X),94.4%,35.4%,(X),88.3%,39.9%,(X),96.4%,23.4%,(X),80.5%,44.2%,(X),N,N,(X),92.9%,38.2%,(X),88.8%,40.9%,(X),94.1%,45.6%
,,(X),±2.1,±3.5,±3.7,±2.8,(X),±0.3,±0.4,±1.1,±1.0,±0.7,±1.0,±0.8,±0.5,±1.1,,(X),±0.5,±1.1,(X),±0.5,±1.1,(X),±7.1,±12.9,(X),±3.2,±12.0,(X),±8.4,±9.1,(X),N,N,(X),±9.7,±20.5,(X),±6.8,±9.1,(X),±3.1,±10.0
Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"529,535","62,629","161,982","219,949","84,975","4,183,858","168,321","233,831","1,030,636","753,547","287,293","911,781","798,449","3,781,706","1,710,230",,"2,385,477","2,215,085","1,085,525","2,223,960","2,093,186","1,035,086","1,241,353","1,122,972","382,427","14,328","11,345","3,739","277,535","247,948","175,597",N,N,N,"172,165","97,886","22,072","91,388","85,261","40,174","358,740","241,003","78,756"
,,"±3,304","±4,756","±7,631","±7,669","±4,734","±3,738","±8,565","±8,641","±17,142","±13,296","±11,224","±15,792","±13,490","±12,598","±18,629",,"±8,149","±7,597","±13,257","±2,512","±5,789","±12,558","±5,960","±8,596","±11,460","±1,978","±1,851","±1,093","±3,301","±3,905","±5,788",N,N,N,"±8,586","±7,747","±3,923","±5,974","±5,573","±3,620","±2,009","±7,140","±5,968"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),11.8%,30.6%,41.5%,16.0%,(X),4.0%,5.6%,24.6%,18.0%,6.9%,21.8%,19.1%,90.4%,40.9%,,(X),92.9%,45.5%,(X),94.1%,46.5%,(X),90.5%,30.8%,(X),79.2%,26.1%,(X),89.3%,63.3%,(X),N,N,(X),56.9%,12.8%,(X),93.3%,44.0%,(X),67.2%,22.0%
,,(X),±0.9,±1.4,±1.4,±0.9,(X),±0.2,±0.2,±0.4,±0.3,±0.3,±0.4,±0.3,±0.3,±0.4,,(X),±0.3,±0.5,(X),±0.2,±0.6,(X),±0.6,±0.9,(X),±7.7,±6.7,(X),±1.0,±1.9,(X),N,N,(X),±3.1,±2.1,(X),±1.6,±3.3,(X),±1.9,±1.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"270,564","37,361","92,772","105,310","35,121","1,979,022","88,195","118,798","516,202","354,630","115,779","417,359","368,059","1,772,029","785,418",,"1,153,802","1,060,692","519,199","1,071,380","1,001,301","495,823","558,033","503,712","156,279","6,601","5,616","1,290","126,860","114,332","81,945",N,N,N,"91,030","48,608","9,477","41,734","38,408","16,831","186,063","118,532","35,679"
,,"±2,503","±3,249","±5,626","±5,479","±3,650","±3,330","±5,821","±5,360","±11,795","±9,562","±5,981","±10,813","±8,669","±8,085","±11,247",,"±4,653","±5,025","±8,221","±1,593","±3,916","±7,855","±4,082","±5,235","±7,175","±1,520","±1,452",±728,"±2,056","±2,414","±3,091",N,N,N,"±4,962","±4,605","±2,035","±3,763","±3,631","±2,249","±1,394","±4,686","±3,139"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),13.8%,34.3%,38.9%,13.0%,(X),4.5%,6.0%,26.1%,17.9%,5.9%,21.1%,18.6%,89.5%,39.7%,,(X),91.9%,45.0%,(X),93.5%,46.3%,(X),90.3%,28.0%,(X),85.1%,19.5%,(X),90.1%,64.6%,(X),N,N,(X),53.4%,10.4%,(X),92.0%,40.3%,(X),63.7%,19.2%
,,(X),±1.2,±2.0,±2.0,±1.4,(X),±0.3,±0.3,±0.6,±0.5,±0.3,±0.5,±0.4,±0.4,±0.6,,(X),±0.4,±0.7,(X),±0.4,±0.7,(X),±0.7,±1.2,(X),±8.7,±8.7,(X),±1.2,±2.2,(X),N,N,(X),±3.7,±2.0,(X),±2.4,±4.3,(X),±2.5,±1.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"258,971","25,268","69,210","114,639","49,854","2,204,836","80,126","115,033","514,434","398,917","171,514","494,422","430,390","2,009,677","924,812",,"1,231,675","1,154,393","566,326","1,152,580","1,091,885","539,263","683,320","619,260","226,148","7,727","5,729","2,449","150,675","133,616","93,652",N,N,N,"81,135","49,278","12,595","49,654","46,853","23,343","172,677","122,471","43,077"
,,"±2,348","±2,884","±4,871","±5,059","±3,408","±3,018","±5,080","±6,708","±10,498","±10,201","±7,999","±10,879","±8,890","±8,303","±11,720",,"±4,788","±5,126","±7,631","±1,515","±4,015","±7,397","±3,905","±6,325","±7,969","±1,526","±1,515",±879,"±2,025","±2,668","±3,735",N,N,N,"±4,540","±4,308","±2,508","±3,884","±3,754","±2,479","±1,759","±4,079","±3,955"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),9.8%,26.7%,44.3%,19.3%,(X),3.6%,5.2%,23.3%,18.1%,7.8%,22.4%,19.5%,91.1%,41.9%,,(X),93.7%,46.0%,(X),94.7%,46.8%,(X),90.6%,33.1%,(X),74.1%,31.7%,(X),88.7%,62.2%,(X),N,N,(X),60.7%,15.5%,(X),94.4%,47.0%,(X),70.9%,24.9%
,,(X),±1.1,±1.9,±1.8,±1.3,(X),±0.2,±0.3,±0.5,±0.5,±0.4,±0.5,±0.4,±0.3,±0.5,,(X),±0.3,±0.6,(X),±0.3,±0.6,(X),±0.8,±1.2,(X),±12.0,±10.2,(X),±1.4,±2.3,(X),N,N,(X),±3.7,±2.9,(X),±2.0,±3.9,(X),±2.2,±2.3
Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"690,150","63,372","186,819","305,223","134,736","4,850,576","203,412","217,529","1,158,066","729,016","360,810","1,197,208","984,535","4,429,635","2,181,743",,"3,865,466","3,612,099","1,797,419","3,601,315","3,413,667","1,736,002","350,938","300,736","98,103","12,808","9,362","2,617","326,204","281,485","206,273",N,N,N,"180,134","129,421","30,608","113,285","94,901","45,924","486,528","356,159","101,234"
,,"±2,337","±4,675","±6,273","±8,881","±5,808","±2,517","±9,015","±8,560","±15,101","±14,829","±11,254","±19,004","±16,403","±13,682","±23,021",,"±12,592","±14,257","±20,228","±5,872","±10,521","±19,951","±5,578","±6,569","±6,769","±1,710","±1,512","±1,118","±3,584","±5,838","±7,215",N,N,N,"±11,116","±9,800","±4,490","±7,769","±7,232","±4,820","±1,574","±7,008","±6,006"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),9.2%,27.1%,44.2%,19.5%,(X),4.2%,4.5%,23.9%,15.0%,7.4%,24.7%,20.3%,91.3%,45.0%,,(X),93.4%,46.5%,(X),94.8%,48.2%,(X),85.7%,28.0%,(X),73.1%,20.4%,(X),86.3%,63.2%,(X),N,N,(X),71.8%,17.0%,(X),83.8%,40.5%,(X),73.2%,20.8%
,,(X),±0.7,±0.9,±1.3,±0.9,(X),±0.2,±0.2,±0.3,±0.3,±0.2,±0.4,±0.3,±0.3,±0.5,,(X),±0.3,±0.5,(X),±0.2,±0.5,(X),±1.2,±1.8,(X),±9.1,±8.1,(X),±1.5,±2.2,(X),N,N,(X),±2.4,±2.0,(X),±3.3,±2.9,(X),±1.4,±1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"342,003","35,395","106,613","141,816","58,179","2,312,900","99,740","107,288","590,020","348,014","145,579","572,590","449,669","2,105,872","1,022,259",,"1,842,096","1,714,032","839,888","1,716,713","1,620,252","812,516","169,208","146,624","46,521","6,600","4,974","1,557","152,472","133,582","99,623",N,N,N,"87,971","61,408","14,194","53,745","44,456","20,066","236,084","169,947","46,086"
,,"±1,886","±3,567","±5,914","±6,127","±4,259","±3,052","±6,248","±5,927","±11,270","±9,781","±6,350","±12,268","±9,836","±9,644","±12,298",,"±6,904","±8,724","±11,013","±3,346","±6,700","±10,602","±4,003","±4,765","±4,082","±1,609","±1,542",±921,"±1,986","±3,186","±4,073",N,N,N,"±6,994","±6,310","±2,807","±5,333","±4,978","±3,029","±1,401","±4,632","±3,817"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),10.3%,31.2%,41.5%,17.0%,(X),4.3%,4.6%,25.5%,15.0%,6.3%,24.8%,19.4%,91.0%,44.2%,,(X),93.0%,45.6%,(X),94.4%,47.3%,(X),86.7%,27.5%,(X),75.4%,23.6%,(X),87.6%,65.3%,(X),N,N,(X),69.8%,16.1%,(X),82.7%,37.3%,(X),72.0%,19.5%
,,(X),±1.0,±1.7,±1.8,±1.3,(X),±0.3,±0.3,±0.5,±0.4,±0.3,±0.5,±0.4,±0.4,±0.5,,(X),±0.4,±0.6,(X),±0.3,±0.6,(X),±1.6,±2.3,(X),±12.3,±12.1,(X),±1.8,±2.7,(X),N,N,(X),±3.9,±2.7,(X),±4.5,±4.0,(X),±1.9,±1.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"348,147","27,977","80,206","163,407","76,557","2,537,676","103,672","110,241","568,046","381,002","215,231","624,618","534,866","2,323,763","1,159,484",,"2,023,370","1,898,067","957,531","1,884,602","1,793,415","923,486","181,730","154,112","51,582","6,208","4,388","1,060","173,732","147,903","106,650",N,N,N,"92,163","68,013","16,414","59,540","50,445","25,858","250,444","186,212","55,148"
,,"±1,460","±3,338","±4,011","±5,830","±4,031","±2,491","±5,803","±5,897","±11,376","±9,475","±8,293","±11,665","±9,799","±7,655","±14,987",,"±7,013","±8,342","±12,779","±3,170","±6,143","±12,229","±3,383","±4,309","±4,211","±1,471","±1,227",±589,"±2,393","±3,638","±4,143",N,N,N,"±5,928","±5,400","±2,737","±4,716","±4,837","±3,446",±853,"±3,901","±4,177"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),8.0%,23.0%,46.9%,22.0%,(X),4.1%,4.3%,22.4%,15.0%,8.5%,24.6%,21.1%,91.6%,45.7%,,(X),93.8%,47.3%,(X),95.2%,49.0%,(X),84.8%,28.4%,(X),70.7%,17.1%,(X),85.1%,61.4%,(X),N,N,(X),73.8%,17.8%,(X),84.7%,43.4%,(X),74.4%,22.0%
,,(X),±1.0,±1.2,±1.6,±1.2,(X),±0.2,±0.2,±0.4,±0.4,±0.3,±0.5,±0.4,±0.3,±0.6,,(X),±0.3,±0.6,(X),±0.3,±0.6,(X),±1.5,±2.2,(X),±13.6,±8.8,(X),±1.6,±2.3,(X),N,N,(X),±2.7,±2.4,(X),±3.4,±4.0,(X),±1.6,±1.7
Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"949,408","120,199","308,027","411,141","110,041","6,894,627","186,035","410,252","2,005,981","1,572,770","648,794","1,252,685","818,110","6,298,340","2,070,795",,"5,564,561","5,135,124","1,718,035","5,377,567","4,989,640","1,674,552","889,006","781,709","160,327","38,741","33,955","4,527","218,309","196,139","141,371",N,N,N,"64,422","43,882","10,661","118,032","106,331","35,383","273,449","206,632","59,009"
,,"±4,021","±5,796","±7,970","±9,215","±5,424","±4,818","±6,897","±8,627","±20,357","±19,105","±11,173","±17,909","±12,262","±11,762","±20,401",,"±6,280","±10,058","±19,563","±1,568","±8,345","±19,262","±5,081","±8,059","±6,871","±2,511","±2,194","±1,104","±3,180","±3,949","±4,150",N,N,N,"±4,780","±3,869","±1,751","±6,456","±5,715","±3,058","±2,546","±5,302","±3,832"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),12.7%,32.4%,43.3%,11.6%,(X),2.7%,6.0%,29.1%,22.8%,9.4%,18.2%,11.9%,91.4%,30.0%,,(X),92.3%,30.9%,(X),92.8%,31.1%,(X),87.9%,18.0%,(X),87.6%,11.7%,(X),89.8%,64.8%,(X),N,N,(X),68.1%,16.5%,(X),90.1%,30.0%,(X),75.6%,21.6%
,,(X),±0.6,±0.8,±1.0,±0.6,(X),±0.1,±0.1,±0.3,±0.3,±0.2,±0.3,±0.2,±0.2,±0.3,,(X),±0.2,±0.3,(X),±0.2,±0.4,(X),±0.7,±0.8,(X),±2.4,±2.6,(X),±1.3,±1.8,(X),N,N,(X),±4.3,±2.7,(X),±1.3,±2.2,(X),±1.7,±1.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"482,622","69,196","172,969","193,082","47,375","3,338,285","90,930","213,705","1,009,979","771,368","270,111","596,013","386,179","3,033,650","982,192",,"2,717,676","2,492,953","824,310","2,622,964","2,421,129","804,412","406,479","352,964","60,003","19,623","17,115","2,228","105,619","97,467","73,966",N,N,N,"32,018","21,741","6,238","56,132","50,790","15,260","139,152","103,607","28,505"
,,"±3,112","±4,205","±5,298","±6,504","±4,206","±4,803","±3,827","±6,494","±14,810","±12,530","±8,037","±11,395","±7,274","±8,768","±11,895",,"±3,615","±6,659","±10,798",±932,"±5,946","±10,661","±3,712","±5,605","±4,049","±1,847","±1,644",±694,"±2,402","±2,906","±2,847",N,N,N,"±2,715","±2,468","±1,402","±4,220","±3,979","±2,206","±2,332","±3,130","±2,695"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),14.3%,35.8%,40.0%,9.8%,(X),2.7%,6.4%,30.3%,23.1%,8.1%,17.9%,11.6%,90.9%,29.4%,,(X),91.7%,30.3%,(X),92.3%,30.7%,(X),86.8%,14.8%,(X),87.2%,11.4%,(X),92.3%,70.0%,(X),N,N,(X),67.9%,19.5%,(X),90.5%,27.2%,(X),74.5%,20.5%
,,(X),±0.9,±1.1,±1.3,±0.9,(X),±0.1,±0.2,±0.4,±0.4,±0.2,±0.3,±0.2,±0.2,±0.3,,(X),±0.2,±0.4,(X),±0.2,±0.4,(X),±1.0,±1.0,(X),±3.4,±3.2,(X),±1.5,±2.3,(X),N,N,(X),±4.9,±4.2,(X),±2.1,±3.5,(X),±1.9,±1.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"466,786","51,003","135,058","218,059","62,666","3,556,342","95,105","196,547","996,002","801,402","378,683","656,672","431,931","3,264,690","1,088,603",,"2,846,885","2,642,171","893,725","2,754,603","2,568,511","870,140","482,527","428,745","100,324","19,118","16,840","2,299","112,690","98,672","67,405",N,N,N,"32,404","22,141","4,423","61,900","55,541","20,123","134,297","103,025","30,504"
,,"±2,729","±3,649","±5,928","±6,446","±3,937","±3,316","±4,945","±5,794","±12,950","±13,584","±8,338","±10,251","±7,861","±7,720","±12,732",,"±3,690","±6,019","±11,950","±1,069","±5,251","±11,535","±3,224","±4,987","±4,955","±1,747","±1,652",±774,"±2,218","±2,371","±2,462",N,N,N,"±2,958","±2,130",±960,"±4,346","±3,874","±2,432","±1,886","±3,462","±2,752"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(X),10.9%,28.9%,46.7%,13.4%,(X),2.7%,5.5%,28.0%,22.5%,10.6%,18.5%,12.1%,91.8%,30.6%,,(X),92.8%,31.4%,(X),93.2%,31.6%,(X),88.9%,20.8%,(X),88.1%,12.0%,(X),87.6%,59.8%,(X),N,N,(X),68.3%,13.6%,(X),89.7%,32.5%,(X),76.7%,22.7%
,,(X),±0.8,±1.2,±1.4,±0.9,(X),±0.1,±0.2,±0.4,±0.4,±0.2,±0.3,±0.2,±0.2,±0.4,,(X),±0.2,±0.4,(X),±0.2,±0.4,(X),±0.9,±1.0,(X),±3.0,±3.5,(X),±1.7,±2.1,(X),N,N,(X),±4.9,±2.8,(X),±1.7,±3.3,(X),±2.2,±2.0
Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"489,751","59,209","144,744","211,729","74,069","3,847,212","103,730","141,960","939,997","785,721","442,578","942,830","490,396","3,601,522","1,433,226",,"3,298,386","3,152,302","1,269,097","3,208,417","3,081,399","1,244,786","207,288","170,209","45,067","34,650","28,957","5,127","180,643","147,277","83,282",N,N,N,"57,270","37,887","9,594","67,207","63,325","20,984","158,254","118,706","36,057"
,,"±3,873","±4,339","±5,881","±7,177","±4,464","±4,098","±5,444","±4,437","±13,860","±11,966","±8,776","±13,374","±8,752","±7,623","±13,458",,"±4,417","±5,308","±11,900","±1,715","±4,652","±12,157","±4,388","±5,514","±5,054","±2,470","±2,358","±1,149","±2,790","±3,096","±3,767",N,N,N,"±4,335","±3,317","±1,748","±5,037","±4,471","±2,318","±2,027","±3,557","±3,185"
Percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimate,,(X),12.1%,29.6%,43.2%,15.1%,(X),2.7%,3.7%,24.4%,20.4%,11.5%,24.5%,12.7%,93.6%,37.3%,,(X),95.6%,38.5%,(X),96.0%,38.8%,(X),82.1%,21.7%,(X),83.6%,14.8%,(X),81.5%,46.1%,(X),N,N,(X),66.2%,16.8%,(X),94.2%,31.2%,(X),75.0%,22.8%
,,(X),±0.9,±1.2,±1.4,±0.9,(X),±0.1,±0.1,±0.4,±0.3,±0.2,±0.3,±0.2,±0.2,±0.3,,(X),±0.1,±0.4,(X),±0.1,±0.4,(X),±2.0,±2.4,(X),±3.0,±2.9,(X),±1.4,±2.0,(X),N,N,(X),±3.6,±2.9,(X),±1.4,±2.7,(X),±1.8,±2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
